dataset_id	movie_name	entity_url	entity_id
3078	Liberty Heights (1999)	http://dbpedia.org/resource/Liberty_Heights	11735
587	Ghost (1990)	http://dbpedia.org/resource/Ghost_(1990_film)	1828
1608	Air Force One (1997)	http://dbpedia.org/resource/Air_Force_One_(film)	181
2982	Guardian, The (1990)	http://dbpedia.org/resource/The_Guardian_(1990_film)	4084
543	So I Married an Axe Murderer (1993)	http://dbpedia.org/resource/So_I_Married_an_Axe_Murderer	13429
1126	Drop Dead Fred (1991)	http://dbpedia.org/resource/Drop_Dead_Fred	1805
22	Copycat (1995)	http://dbpedia.org/resource/Copycat_(film)	8632
2335	Waterboy, The (1998)	http://dbpedia.org/resource/The_Waterboy	11665
282	Nell (1994)	http://dbpedia.org/resource/Nell_(film)	4404
1383	Adrenalin: Fear the Rush (1996)	http://dbpedia.org/resource/Adrenalin:_Fear_the_Rush	11731
3704	Mad Max Beyond Thunderdome (1985)	http://dbpedia.org/resource/Mad_Max_Beyond_Thunderdome	7960
3743	Boys and Girls (2000)	http://dbpedia.org/resource/Boys_and_Girls_(2000_film)	1606
2579	Following (1998)	http://dbpedia.org/resource/Following_Sean	12227
150	Apollo 13 (1995)	http://dbpedia.org/resource/Apollo_13_(film)	12095
1517	Austin Powers: International Man of Mystery (1997)	http://dbpedia.org/resource/Austin_Powers:_International_Man_of_Mystery	4818
1909	X-Files: Fight the Future, The (1998)	http://dbpedia.org/resource/The_X-Files_(film)	11561
1210	Star Wars: Episode VI - Return of the Jedi (1983)	http://dbpedia.org/resource/Return_of_the_Jedi	11889
2062	Governess, The (1998)	http://dbpedia.org/resource/The_Governess	1999
3079	Mansfield Park (1999)	http://dbpedia.org/resource/Mansfield_Park_(film)	1408
3494	True Grit (1969)	http://dbpedia.org/resource/True_Grit_(1969_film)	13588
2300	Producers, The (1968)	http://dbpedia.org/resource/The_Producers_(1968_film)	12965
2983	Ipcress File, The (1965)	http://dbpedia.org/resource/The_Ipcress_File_(film)	8483
1081	Victor/Victoria (1982)	http://dbpedia.org/resource/Victor/Victoria_(1995_film)	12111
858	Godfather, The (1972)	http://dbpedia.org/resource/Godfather_(1991_film)	7212
3198	Papillon (1973)	http://dbpedia.org/resource/Papillon_(film)	6821
957	Scarlet Letter, The (1926)	http://dbpedia.org/resource/The_Scarlet_Letter_(1926_film)	1178
673	Space Jam (1996)	http://dbpedia.org/resource/Space_Jam	10080
1837	Odd Couple II, The (1998)	http://dbpedia.org/resource/The_Odd_Couple_II	732
3581	Human Traffic (1999)	http://dbpedia.org/resource/Human_Traffic	8779
1910	I Went Down (1997)	http://dbpedia.org/resource/I_Went_Down	10387
711	Flipper (1996)	http://dbpedia.org/resource/Flipper_(1996_film)	1648
2424	You've Got Mail (1998)	http://dbpedia.org/resource/You've_Got_Mail	1108
52	Mighty Aphrodite (1995)	http://dbpedia.org/resource/Mighty_Aphrodite	13751
2301	History of the World: Part I (1981)	http://dbpedia.org/resource/History_of_the_World,_Part_I	2048
2157	Chambermaid on the Titanic, The (1998)	http://dbpedia.org/resource/The_Chambermaid_on_the_Titanic	8209
2459	Texas Chainsaw Massacre, The (1974)	http://dbpedia.org/resource/The_Texas_Chainsaw_Massacre_(2003_film)	9029
544	Striking Distance (1993)	http://dbpedia.org/resource/Striking_Distance	10112
1839	My Giant (1998)	http://dbpedia.org/resource/My_Giant	2552
1609	187 (1997)	http://dbpedia.org/resource/One_Eight_Seven	13425
53	Lamerica (1994)	http://dbpedia.org/resource/Lamerica	10507
1466	Donnie Brasco (1997)	http://dbpedia.org/resource/Donnie_Brasco_(film)	2117
3252	Scent of a Woman (1992)	http://dbpedia.org/resource/Scent_of_a_Woman_(1992_film)	1947
1785	King of New York (1990)	http://dbpedia.org/resource/King_of_New_York	4423
2713	Lake Placid (1999)	http://dbpedia.org/resource/Lake_Placid_(film)	3316
674	Barbarella (1968)	http://dbpedia.org/resource/Barbarella_(film)	298
1840	He Got Game (1998)	http://dbpedia.org/resource/He_Got_Game	2501
422	Blink (1994)	http://dbpedia.org/resource/Blink_(film)	1914
2460	Texas Chainsaw Massacre 2, The (1986)	http://dbpedia.org/resource/The_Texas_Chainsaw_Massacre_2	12911
2671	Notting Hill (1999)	http://dbpedia.org/resource/Notting_Hill_(film)	6990
3495	Roadside Prophets (1992)	http://dbpedia.org/resource/Roadside_Prophets	12888
2302	My Cousin Vinny (1992)	http://dbpedia.org/resource/My_Cousin_Vinny	10142
2158	Henry: Portrait of a Serial Killer, Part 2 (1996)	http://dbpedia.org/resource/Henry:_Portrait_of_a_Serial_Killer,_Part_II	11254
336	Walking Dead, The (1995)	http://dbpedia.org/resource/The_Walking_Dead_(1995_film)	12621
1610	Hunt for Red October, The (1990)	http://dbpedia.org/resource/The_Hunt_for_Red_October_(film)	8919
3622	Twelve Chairs, The (1970)	http://dbpedia.org/resource/The_Twelve_Chairs_(1970_film)	9728
283	New Jersey Drive (1995)	http://dbpedia.org/resource/New_Jersey_Drive	13085
337	What's Eating Gilbert Grape (1993)	http://dbpedia.org/resource/What's_Eating_Gilbert_Grape	3732
151	Rob Roy (1995)	http://dbpedia.org/resource/Rob_Roy	8730
3623	Mission: Impossible 2 (2000)	http://dbpedia.org/resource/Mission:_Impossible_II	10743
2672	Thirteenth Floor, The (1999)	http://dbpedia.org/resource/The_Thirteenth_Floor	8890
188	Prophecy, The (1995)	http://dbpedia.org/resource/Prophecy_(film)	1057
3705	Bird on a Wire (1990)	http://dbpedia.org/resource/Bird_on_a_Wire_(film)	13120
1244	Manhattan (1979)	http://dbpedia.org/resource/Manhattan_(film)	13804
2159	Henry: Portrait of a Serial Killer (1990)	http://dbpedia.org/resource/Henry:_Portrait_of_a_Serial_Killer	6372
1611	My Own Private Idaho (1991)	http://dbpedia.org/resource/My_Own_Private_Idaho	8078
1385	Under Siege (1992)	http://dbpedia.org/resource/Under_Siege	8318
927	Women, The (1939)	http://dbpedia.org/resource/Women_in_Love_(film)	8168
54	Big Green, The (1995)	http://dbpedia.org/resource/The_Big_Green	12899
1788	Men With Guns (1997)	http://dbpedia.org/resource/Men_with_Guns	5674
1841	Gingerbread Man, The (1998)	http://dbpedia.org/resource/The_Gingerbread_Man_(film)	8150
3496	Madame Sousatzka (1988)	http://dbpedia.org/resource/Madame_Sousatzka	11132
1911	Doctor Dolittle (1998)	http://dbpedia.org/resource/Dr._Dolittle_(film)	10268
3624	Shanghai Noon (2000)	http://dbpedia.org/resource/Shanghai_Noon	4193
2808	Universal Soldier (1992)	http://dbpedia.org/resource/Universal_Soldier_(1992_film)	1726
3706	Angel Heart (1987)	http://dbpedia.org/resource/Angel_Heart	5603
2160	Rosemary's Baby (1968)	http://dbpedia.org/resource/Rosemary's_Baby_(film)	759
3625	Better Living Through Circuitry (1999)	http://dbpedia.org/resource/Better_Living_Through_Circuitry	8198
1612	Kiss Me, Guido (1997)	http://dbpedia.org/resource/Kiss_Me,_Guido	2054
2984	On Any Sunday (1971)	http://dbpedia.org/resource/On_Any_Sunday	8065
1518	Breakdown (1997)	http://dbpedia.org/resource/Breakdown	1552
2944	Dirty Dozen, The (1967)	http://dbpedia.org/resource/The_Dirty_Dozen:_Next_Mission	531
3199	Pal Joey (1957)	http://dbpedia.org/resource/Pal_Joey_(film)	4493
2674	Loss of Sexual Innocence, The (1999)	http://dbpedia.org/resource/The_Loss_of_Sexual_Innocence	3573
2580	Go (1999)	http://dbpedia.org/resource/Go_(1999_film)	4777
1653	Gattaca (1997)	http://dbpedia.org/resource/Gattaca	5644
465	Heaven & Earth (1993)	http://dbpedia.org/resource/Heaven_&_Earth_(1993_film)	12970
423	Blown Away (1994)	http://dbpedia.org/resource/Blown_Away_(1994_film)	101
1468	Booty Call (1997)	http://dbpedia.org/resource/Booty_Call	6446
2461	Leatherface: Texas Chainsaw Massacre III (1990)	http://dbpedia.org/resource/Leatherface:_The_Texas_Chainsaw_Massacre_III	3827
1844	Live Flesh (1997)	http://dbpedia.org/resource/Live_Flesh_(film)	3838
2809	Love Stinks (1999)	http://dbpedia.org/resource/Love_Stinks_(film)	3852
3497	Max Dugan Returns (1983)	http://dbpedia.org/resource/Max_Dugan_Returns	6414
1613	Star Maps (1997)	http://dbpedia.org/resource/Star_Maps_(film)	1376
1245	Miller's Crossing (1990)	http://dbpedia.org/resource/Miller's_Crossing	5884
3200	Last Detail, The (1973)	http://dbpedia.org/resource/The_Last_Detail	12819
1246	Dead Poets Society (1989)	http://dbpedia.org/resource/Dead_Poets_Society	3253
3843	Sleepaway Camp (1983)	http://dbpedia.org/resource/Sleepaway_Camp	10095
189	Reckless (1995)	http://dbpedia.org/resource/Reckless_(1995_film)	9125
2848	Othello (1952)	http://dbpedia.org/resource/Othello_(1952_film)	13710
2945	Mike's Murder (1984)	http://dbpedia.org/resource/Mike's_Murder	9471
861	Supercop (1992)	http://dbpedia.org/resource/Once_a_Cop	4842
2462	Return of the Texas Chainsaw Massacre, The (1994)	http://dbpedia.org/resource/Texas_Chainsaw_Massacre:_The_Next_Generation	14322
424	Blue Chips (1994)	http://dbpedia.org/resource/Blue_Chips	7342
3253	Wayne's World (1992)	http://dbpedia.org/resource/Wayne's_World_(film)	13738
824	Kaspar Hauser (1993)	http://dbpedia.org/resource/The_Enigma_of_Kaspar_Hauser	4184
1946	Marty (1955)	http://dbpedia.org/resource/Marty_(film)	4993
3708	Firestarter (1984)	http://dbpedia.org/resource/Firestarter_(film)	11989
3254	Wayne's World 2 (1993)	http://dbpedia.org/resource/Wayne's_World_2	9300
3081	Sleepy Hollow (1999)	http://dbpedia.org/resource/Sleepy_Hollow_(film)	3836
1947	West Side Story (1961)	http://dbpedia.org/resource/West_Side_Story_(film)	13602
3844	Steel Magnolias (1989)	http://dbpedia.org/resource/Steel_Magnolias	4789
2463	Ruthless People (1986)	http://dbpedia.org/resource/Ruthless_People	13129
2810	Perfect Blue (1997)	http://dbpedia.org/resource/Perfect_Blue	4787
2581	Never Been Kissed (1999)	http://dbpedia.org/resource/Never_Been_Kissed	13963
3255	League of Their Own, A (1992)	http://dbpedia.org/resource/A_League_of_Their_Own	8731
2303	Nashville (1975)	http://dbpedia.org/resource/Nashville_(film)	12148
1082	Candidate, The (1972)	http://dbpedia.org/resource/The_Candidate_(1972_film)	11513
1387	Jaws (1975)	http://dbpedia.org/resource/Jaws_(film)	12344
3201	Five Easy Pieces (1970)	http://dbpedia.org/resource/Five_Easy_Pieces	9085
55	Georgia (1995)	http://dbpedia.org/resource/Georgia_(1995_film)	5612
3584	Breathless (1983)	http://dbpedia.org/resource/Breathless_(1983_film)	583
3885	Love & Sex (2000)	http://dbpedia.org/resource/Love_&_Sex	511
862	Manny & Lo (1996)	http://dbpedia.org/resource/Manny_&_Lo	7950
1388	Jaws 2 (1978)	http://dbpedia.org/resource/Jaws_2	4646
1471	Boys Life 2 (1997)	http://dbpedia.org/resource/Boys_Life_2	1627
3256	Patriot Games (1992)	http://dbpedia.org/resource/Patriot_Games_(film)	6355
2548	Rage: Carrie 2, The (1999)	http://dbpedia.org/resource/The_Rage:_Carrie_2	9690
3845	And God Created Woman (Et Dieu&#8230;Cr�ï�¿�½a la Femme) (1956)	http://dbpedia.org/resource/And_God_Created_Woman_(1956_film)	13705
1845	Zero Effect (1998)	http://dbpedia.org/resource/Zero_Effect	3731
3628	Flying Tigers (1942)	http://dbpedia.org/resource/Flying_Tigers_(film)	10647
288	Natural Born Killers (1994)	http://dbpedia.org/resource/Natural_Born_Killers	4768
1389	Jaws 3-D (1983)	http://dbpedia.org/resource/Jaws_3-D	3400
3886	Steal This Movie! (2000)	http://dbpedia.org/resource/Steal_This_Movie!	11283
425	Blue Sky (1994)	http://dbpedia.org/resource/Blue_Sky_(film)	3631
3124	Agnes Browne (1999)	http://dbpedia.org/resource/Agnes_Browne	8830
3453	Here on Earth (2000)	http://dbpedia.org/resource/Here_on_Earth_(film)	8878
1247	Graduate, The (1967)	http://dbpedia.org/resource/Graduate_(film)	14642
2549	Wing Commander (1999)	http://dbpedia.org/resource/Wing_Commander_(film)	1993
1948	Tom Jones (1963)	http://dbpedia.org/resource/Tom_Jones	13594
1472	City of Industry (1997)	http://dbpedia.org/resource/City_of_Industry_(film)	903
1390	My Fellow Americans (1996)	http://dbpedia.org/resource/My_Fellow_Americans	13595
3585	Great Locomotive Chase, The (1956)	http://dbpedia.org/resource/The_Great_Locomotive_Chase	12512
2849	Queens Logic (1991)	http://dbpedia.org/resource/Queens_Logic	12330
152	Addiction, The (1995)	http://dbpedia.org/resource/Addiction_(film)	11119
1212	Third Man, The (1949)	http://dbpedia.org/resource/Third_Man_Out	13170
1248	Touch of Evil (1958)	http://dbpedia.org/resource/Touch_of_Evil	5995
3338	For All Mankind (1989)	http://dbpedia.org/resource/For_All_Mankind	9830
3454	Whatever It Takes (2000)	http://dbpedia.org/resource/Whatever_It_Takes	5861
1654	FairyTale: A True Story (1997)	http://dbpedia.org/resource/FairyTale:_A_True_Story	12380
3709	Sleepwalkers (1992)	http://dbpedia.org/resource/Sleepwalkers_(film)	10050
1846	Nil By Mouth (1997)	http://dbpedia.org/resource/Nil_by_Mouth_(film)	13580
2161	NeverEnding Story, The (1984)	http://dbpedia.org/resource/The_NeverEnding_Story_(film)	2505
2583	Cookie's Fortune (1999)	http://dbpedia.org/resource/Cookie's_Fortune	14631
1083	Great Race, The (1965)	http://dbpedia.org/resource/The_Great_Race	1323
1391	Mars Attacks! (1996)	http://dbpedia.org/resource/Mars_Attacks!	6982
3586	Idolmaker, The (1980)	http://dbpedia.org/resource/The_Idolmaker	4282
153	Batman Forever (1995)	http://dbpedia.org/resource/Batman_Forever	355
23	Assassins (1995)	http://dbpedia.org/resource/Assassins_(film)	7283
1519	Broken English (1996)	http://dbpedia.org/resource/Broken_English_(1996_film)	7470
1127	Abyss, The (1989)	http://dbpedia.org/resource/Ghosts_of_the_Abyss	11531
3203	Dead Calm (1989)	http://dbpedia.org/resource/Dead_Calm_(film)	2242
190	Safe (1995)	http://dbpedia.org/resource/Safe_(1995_film)	7078
1084	Bonnie and Clyde (1967)	http://dbpedia.org/resource/Bonnie_and_Clyde_(film)	4612
2336	Elizabeth (1998)	http://dbpedia.org/resource/Elizabeth_(film)	8397
154	Belle de jour (1967)	http://dbpedia.org/resource/Belle_de_Jour_(film)	7097
3889	Highlander: Endgame (2000)	http://dbpedia.org/resource/Highlander:_Endgame	5052
2812	In Too Deep (1999)	http://dbpedia.org/resource/In_Too_Deep_(film)	13726
1949	Man for All Seasons, A (1966)	http://dbpedia.org/resource/A_Man_for_All_Seasons_(1966_film)	9942
2304	Love Is the Devil (1998)	http://dbpedia.org/resource/Love_and_the_Devil	4752
1250	Bridge on the River Kwai, The (1957)	http://dbpedia.org/resource/The_Bridge_on_the_River_Kwai	87
1392	Citizen Ruth (1996)	http://dbpedia.org/resource/Citizen_Ruth	4361
828	Adventures of Pinocchio, The (1996)	http://dbpedia.org/resource/The_Adventures_of_Pinocchio_(1996_film)	7372
2985	Robocop (1987)	http://dbpedia.org/resource/RoboCop	2869
338	Virtuosity (1995)	http://dbpedia.org/resource/Virtuosity	2285
2162	NeverEnding Story II: The Next Chapter, The (1990)	http://dbpedia.org/resource/The_NeverEnding_Story_II:_The_Next_Chapter	8316
1950	In the Heat of the Night (1967)	http://dbpedia.org/resource/In_the_Heat_of_the_Night_(film)	7887
3125	End of the Affair, The (1999)	http://dbpedia.org/resource/The_End_of_the_Affair_(1999_film)	9860
3204	Boys from Brazil, The (1978)	http://dbpedia.org/resource/The_Boys_from_Brazil_(film)	7631
2850	Public Access (1993)	http://dbpedia.org/resource/Public_Access	12464
3082	World Is Not Enough, The (1999)	http://dbpedia.org/resource/The_World_Is_Not_Enough	11690
155	Beyond Rangoon (1995)	http://dbpedia.org/resource/Beyond_Rangoon	1643
2337	Velvet Goldmine (1998)	http://dbpedia.org/resource/Velvet_Goldmine	10054
1393	Jerry Maguire (1996)	http://dbpedia.org/resource/Jerry_Maguire	11836
928	Rebecca (1940)	http://dbpedia.org/resource/Rebecca_(1940_film)	14544
2986	Robocop 2 (1990)	http://dbpedia.org/resource/RoboCop_2	9321
2425	General, The (1998)	http://dbpedia.org/resource/The_General_(1998_film)	8040
2163	Attack of the Killer Tomatoes! (1980)	http://dbpedia.org/resource/Attack_of_the_Killer_Tomatoes	5008
156	Blue in the Face (1995)	http://dbpedia.org/resource/Blue_in_the_Face	13295
3498	Midnight Express (1978)	http://dbpedia.org/resource/Midnight_Express_(film)	708
929	Foreign Correspondent (1940)	http://dbpedia.org/resource/Foreign_Correspondent_(film)	5107
2851	Saturn 3 (1979)	http://dbpedia.org/resource/Saturn_3	6233
3846	Easy Money (1983)	http://dbpedia.org/resource/Easy_Money_(1983_film)	1871
2338	I Still Know What You Did Last Summer (1998)	http://dbpedia.org/resource/I_Still_Know_What_You_Did_Last_Summer	1826
289	Only You (1994)	http://dbpedia.org/resource/Only_You_(1994_film)	792
588	Aladdin (1992)	http://dbpedia.org/resource/Aladdin_(1992_Disney_film)	3032
1394	Raising Arizona (1987)	http://dbpedia.org/resource/Raising_Arizona	2452
2676	Instinct (1999)	http://dbpedia.org/resource/Instinct_(film)	9192
2201	Paradine Case, The (1947)	http://dbpedia.org/resource/The_Paradine_Case	9973
1213	GoodFellas (1990)	http://dbpedia.org/resource/Goodfellas	7041
2464	Trick or Treat (1986)	http://dbpedia.org/resource/Trick_or_Treat_(1986_film)	1154
2426	Theory of Flight, The (1998)	http://dbpedia.org/resource/The_Theory_of_Flight	14002
1395	Tin Men (1987)	http://dbpedia.org/resource/Tin_Men	8650
2164	Surf Nazis Must Die (1987)	http://dbpedia.org/resource/Surf_Nazis_Must_Die	4024
3744	Shaft (2000)	http://dbpedia.org/resource/Shaft_(2000_film)	8639
3083	All About My Mother (Todo Sobre Mi Madre) (1999)	http://dbpedia.org/resource/All_About_My_Mother	7993
2202	Lifeboat (1944)	http://dbpedia.org/resource/Lifeboat_(film)	6527
3206	Against All Odds (1984)	http://dbpedia.org/resource/Against_All_Odds_(film)	7901
3257	Bodyguard, The (1992)	http://dbpedia.org/resource/Bodyguard_(2010_film)	9673
157	Canadian Bacon (1994)	http://dbpedia.org/resource/Canadian_Bacon	10344
3499	Misery (1990)	http://dbpedia.org/resource/Misery_(film)	6739
426	Body Snatchers (1993)	http://dbpedia.org/resource/Body_Snatchers_(1993_film)	9156
2465	Deadly Friend (1986)	http://dbpedia.org/resource/Deadly_Friend	6090
3847	Ilsa, She Wolf of the SS (1974)	http://dbpedia.org/resource/Ilsa,_She_Wolf_of_the_SS	4055
3745	Titan A.E. (2000)	http://dbpedia.org/resource/Titan_A.E.	10089
1791	Twilight (1998)	http://dbpedia.org/resource/Twilight_(2008_film)	7039
2852	Soldier's Story, A (1984)	http://dbpedia.org/resource/A_Soldier's_Story	12533
2677	Buena Vista Social Club (1999)	http://dbpedia.org/resource/Buena_Vista_Social_Club_(film)	3325
589	Terminator 2: Judgment Day (1991)	http://dbpedia.org/resource/Terminator_2:_Judgment_Day	2202
290	Once Were Warriors (1994)	http://dbpedia.org/resource/Once_Were_Warriors_(film)	4178
2339	I'll Be Home For Christmas (1998)	http://dbpedia.org/resource/I'll_Be_Home_for_Christmas_(1998_film)	12643
3710	Action Jackson (1988)	http://dbpedia.org/resource/Action_Jackson_(1988_film)	1597
2203	Shadow of a Doubt (1943)	http://dbpedia.org/resource/Shadow_of_a_Doubt	4670
1345	Carrie (1976)	http://dbpedia.org/resource/Carrie_(1976_film)	11941
1085	Old Man and the Sea, The (1958)	http://dbpedia.org/resource/The_Old_Man_and_the_Sea_(1958_film)	1159
427	Boxing Helena (1993)	http://dbpedia.org/resource/Boxing_Helena	13497
1655	Phantoms (1998)	http://dbpedia.org/resource/Phantoms_(film)	7864
546	Super Mario Bros. (1993)	http://dbpedia.org/resource/Super_Mario_Bros._(film)	10571
3848	Silent Fall (1994)	http://dbpedia.org/resource/Silent_Fall	1009
3500	Mr. Saturday Night (1992)	http://dbpedia.org/resource/Mr._Saturday_Night	3837
2946	Help! (1965)	http://dbpedia.org/resource/Help!_(film)	14127
3384	Taking of Pelham One Two Three, The (1974)	http://dbpedia.org/resource/The_Taking_of_Pelham_One_Two_Three_(1974_film)	4728
1473	Best Men (1997)	http://dbpedia.org/resource/Best_Men	12133
3258	Death Becomes Her (1992)	http://dbpedia.org/resource/Death_Becomes_Her	639
1792	U.S. Marshalls (1998)	http://dbpedia.org/resource/U.S._Marshals_(film)	14378
590	Dances with Wolves (1990)	http://dbpedia.org/resource/Dances_with_Wolves	8232
2204	Saboteur (1942)	http://dbpedia.org/resource/Saboteur_(film)	13346
1086	Dial M for Murder (1954)	http://dbpedia.org/resource/Dial_M_for_Murder	10363
714	Dead Man (1995)	http://dbpedia.org/resource/Dead_Man_Running	10949
1912	Out of Sight (1998)	http://dbpedia.org/resource/Out_of_Sight_(1966_film)	4332
428	Bronx Tale, A (1993)	http://dbpedia.org/resource/A_Bronx_Tale	5417
1520	Commandments (1997)	http://dbpedia.org/resource/Commandment	9188
547	Surviving the Game (1994)	http://dbpedia.org/resource/Surviving_the_Game	14036
3501	Murphy's Romance (1985)	http://dbpedia.org/resource/Murphy's_Romance	5584
291	Poison Ivy II (1995)	http://dbpedia.org/resource/Poison_Ivy_II:_Lily	7404
3127	Holy Smoke (1999)	http://dbpedia.org/resource/Holy_Smoke!	3164
3339	Cross of Iron (1977)	http://dbpedia.org/resource/Cross_of_Iron	779
864	Wife, The (1995)	http://dbpedia.org/resource/The_Time_Traveler's_Wife_(film)	145
2678	Desert Blue (1999)	http://dbpedia.org/resource/Desert_Blue	11868
3632	Monsieur Verdoux (1947)	http://dbpedia.org/resource/Monsieur_Verdoux	6373
680	Alphaville (1965)	http://dbpedia.org/resource/Alphaville_(film)	8430
1656	Swept from the Sea (1997)	http://dbpedia.org/resource/Swept_from_the_Sea	11781
1793	Welcome to Woop-Woop (1997)	http://dbpedia.org/resource/Welcome_to_Woop_Woop	13297
2854	Don't Look in the Basement! (1973)	http://dbpedia.org/resource/The_Forgotten_(1973_film)	4667
2427	Thin Red Line, The (1998)	http://dbpedia.org/resource/The_Thin_Red_Line_(1998_film)	3364
57	Home for the Holidays (1995)	http://dbpedia.org/resource/Home_for_the_Holidays_(film)	11864
429	Cabin Boy (1994)	http://dbpedia.org/resource/Cabin_Boy	4104
3747	Jesus' Son (1999)	http://dbpedia.org/resource/Jesus'_Son	2294
1913	Picnic at Hanging Rock (1975)	http://dbpedia.org/resource/Picnic_at_Hanging_Rock	3110
1397	Bastard Out of Carolina (1996)	http://dbpedia.org/resource/Bastard_out_of_Carolina_(film)	10543
24	Powder (1995)	http://dbpedia.org/resource/Powder_(film)	5522
3633	On Her Majesty's Secret Service (1969)	http://dbpedia.org/resource/On_Her_Majesty's_Secret_Service_(film)	4059
3711	Sarafina! (1992)	http://dbpedia.org/resource/Sarafina!_(film)	3603
2340	Meet Joe Black (1998)	http://dbpedia.org/resource/Meet_Joe_Black	2966
1475	Kama Sutra: A Tale of Love (1996)	http://dbpedia.org/resource/Kama_Sutra:_A_Tale_of_Love	9201
3128	Map of the World, A (1999)	http://dbpedia.org/resource/A_Map_of_the_World_(film)	2903
1794	Love and Death on Long Island (1997)	http://dbpedia.org/resource/Love_and_Death_on_Long_Island	2313
2428	Faculty, The (1998)	http://dbpedia.org/resource/The_Faculty	2762
3891	Turn It Up (2000)	http://dbpedia.org/resource/Turn_It_Up_(film)	12433
3457	Waking the Dead (1999)	http://dbpedia.org/resource/Waking_the_Dead_(film)	1718
466	Hot Shots! Part Deux (1993)	http://dbpedia.org/resource/Hot_Shots!_Part_Deux	4946
1914	Smoke Signals (1998)	http://dbpedia.org/resource/Smoke_Signals_(film)	5981
2341	Dancing at Lughnasa (1998)	http://dbpedia.org/resource/Dancing_at_Lughnasa_(film)	8248
3849	Spiral Staircase, The (1946)	http://dbpedia.org/resource/The_Spiral_Staircase_(1946_film)	10652
3634	Seven Days in May (1964)	http://dbpedia.org/resource/Seven_Days_in_May	5982
25	Leaving Las Vegas (1995)	http://dbpedia.org/resource/Leaving_Las_Vegas	11019
3129	Sweet and Lowdown (1999)	http://dbpedia.org/resource/Sweet_and_Lowdown	5010
548	Terminal Velocity (1994)	http://dbpedia.org/resource/Terminal_Velocity_(film)	390
2987	Who Framed Roger Rabbit? (1988)	http://dbpedia.org/resource/Who_Framed_Roger_Rabbit	2446
3712	Soapdish (1991)	http://dbpedia.org/resource/Soapdish	3356
1128	Fog, The (1980)	http://dbpedia.org/resource/The_Fog	8841
2166	Return to Paradise (1998)	http://dbpedia.org/resource/Return_to_Paradise_(1998_film)	4925
1522	Ripe (1996)	http://dbpedia.org/resource/Ripe_(film)	869
829	Joe's Apartment (1996)	http://dbpedia.org/resource/Joe's_Apartment	12240
1252	Chinatown (1974)	http://dbpedia.org/resource/Chinatown_(1974_film)	7380
3587	Inferno (1980)	http://dbpedia.org/resource/Inferno_(1980_film)	4937
3635	Spy Who Loved Me, The (1977)	http://dbpedia.org/resource/The_Spy_Who_Loved_Me_(film)	9630
2018	Bambi (1942)	http://dbpedia.org/resource/Bambi	3691
340	War, The (1994)	http://dbpedia.org/resource/The_War_(1994_film)	650
3087	Scrooged (1988)	http://dbpedia.org/resource/Scrooged	14633
467	Live Nude Girls (1995)	http://dbpedia.org/resource/Live_Nude_Girls	6619
2988	Melvin and Howard (1980)	http://dbpedia.org/resource/Melvin_and_Howard	14097
3340	Bride of the Monster (1956)	http://dbpedia.org/resource/Bride_of_the_Monster	5615
1849	Prince Valiant (1997)	http://dbpedia.org/resource/Prince_Valiant_(1997_film)	9110
1087	Madame Butterfly (1995)	http://dbpedia.org/resource/Madame_Butterfly_(1915_film)	11098
3130	Bonfire of the Vanities (1990)	http://dbpedia.org/resource/The_Bonfire_of_the_Vanities_(film)	10473
830	First Wives Club, The (1996)	http://dbpedia.org/resource/The_First_Wives_Club	4899
1523	Truth or Consequences, N.M. (1997)	http://dbpedia.org/resource/Truth_or_Consequences,_N.M._(film)	2870
3588	King of Marvin Gardens, The (1972)	http://dbpedia.org/resource/The_King_of_Marvin_Gardens	12929
2714	Wood, The (1999)	http://dbpedia.org/resource/The_Wood	3516
2679	Finding North (1999)	http://dbpedia.org/resource/Finding_North	2646
1951	Oliver! (1968)	http://dbpedia.org/resource/Oliver!_(film)	10368
3208	Loaded Weapon 1 (1993)	http://dbpedia.org/resource/Loaded_Weapon_1	11094
191	Scarlet Letter, The (1995)	http://dbpedia.org/resource/The_Scarlet_Letter_(1995_film)	9749
549	Thirty-Two Short Films About Glenn Gould (1993)	http://dbpedia.org/resource/Thirty_Two_Short_Films_About_Glenn_Gould	12019
3259	Far and Away (1992)	http://dbpedia.org/resource/Far_and_Away	11757
3851	I'm the One That I Want (2000)	http://dbpedia.org/resource/I'm_the_One_That_I_Want_(film)	11730
3636	Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998)	http://dbpedia.org/resource/Those_Who_Love_Me_Can_Take_the_Train	8672
1916	Buffalo 66 (1998)	http://dbpedia.org/resource/Buffalo_'66	10527
341	Double Happiness (1994)	http://dbpedia.org/resource/Double_Happiness_(film)	3040
1476	Private Parts (1997)	http://dbpedia.org/resource/Private_Parts_(1997_film)	4793
2989	For Your Eyes Only (1981)	http://dbpedia.org/resource/For_Your_Eyes_Only_(film)	6791
1346	Cat People (1982)	http://dbpedia.org/resource/Cat_People_(1982_film)	11288
468	Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)	http://dbpedia.org/resource/The_Englishman_Who_Went_Up_a_Hill_But_Came_Down_a_Mountain	206
3713	Long Walk Home, The (1990)	http://dbpedia.org/resource/The_Long_Walk_Home	6746
